,Smiles_Solute,Smiles_Solvent,Smiles_Merged,LogS
459,COC(=O)/C=C/c1ccc(O)cc1,CC(C)(C)O,COC1(=O)~OC(C)(C)(C)~Oc2ccc(cc2)/C=C/1,-1.010105436281227
460,COC(=O)/C=C/c1ccc(O)cc1,CCC(C)(C)O,CCC1(C)(C)~Oc2ccc(cc2)/C=C/C(=O)(OC)~O1,-0.9370421659154897
461,COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC,C1CCOC1,COC(=O)C(C)(C)N=NC(C)(C)C1(=O)~O2CCCC2~O1C,-0.48704892002750944
462,COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC,CCOCC,CCO1~C(=O)(C(C)(C)N=NC(C)(C)C(=O)OC)O(C)~C1C,-0.571379327328061
463,COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC,ClC(Cl)(Cl)Cl,COC(=O)C(C)(C)N=NC(C)(C)C1(=O)~ClC(Cl)(Cl)(Cl)~O1C,-0.5030703519267851
464,COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC,ClCCl,COC(=O)C(C)(C)N=NC(C)(C)C1(=O)~ClC(Cl)~O1C,-0.38436553112258404
465,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],C1CCCCC1,CC1=C2C(=O)O(C)~C3(~C(=O)(OCC(C)C)C(=C(C)N1)C2c1ccccc1[N+](=O)[O-])CCCCC3,-4.2441251443275085
466,COC(=O)C1CC(=O)C(C(=O)OC)CC1=O,C1CCOC1,COC(=O)C1CC(=O)C(C2(=O)~O3CCCC3~O2C)CC1=O,-2.3242216583259148
467,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,C1CCCCC1,CON1c2ccccc2CO(c2ccn(-c3ccc(Cl)cc3)n2)~C2(~C1(=O)OC)CCCCC2,-3.0257647225569735
468,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,CC(C)CO,CON1c2ccccc2CO(c2ccn(-c3ccc(Cl)cc3)n2)~C(C(C)C)O~C1(=O)OC,-2.5476001540885584
469,COC(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,CC(C)CO,CC(C)C1~O(C)C(=O)(Nc2nc3ccc(C(=O)c4ccc(F)cc4)cc3[nH]2)~O1,-4.919734372660155
470,COC(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,CCC(C)=O,CCC1(C)~O(C)C(=O)(Nc2nc3ccc(C(=O)c4ccc(F)cc4)cc3[nH]2)~O=1,-3.6350739662100247
471,COC(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,CN1CCCC1=O,CO1~C2(=O)CCCN2(C)~C1(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,-3.107738393084465
472,COC(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,CS(C)=O,CO1~S(C)(C)=O~C1(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,-2.719649306953994
473,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,OCCO,CO1~C(CO)O~C1(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,-3.8948305720006684
474,COC(=O)[C@@H](N)CS.Cl,CC(C)CO,CC(C)C1~O(C)C(=O)([C@@H](N)CS)~O1.Cl,-2.4056074496245734
475,COC(=O)[C@@H](N)CS.Cl,CCC(C)=O,CCC1(C)~O(C)C(=O)([C@@H](N)CS)~O=1.Cl,-3.1870866433571443
476,COC(=O)[C@@H](N)CS.Cl,CCC(C)O,CCC1(C)~O(C)C(=O)([C@@H](N)CS)~O1.Cl,-2.598599459218456
477,COC(=O)[C@@H](N)CS.Cl,CCCCCO,CCCCC1~O(C)C(=O)([C@@H](N)CS)~O1.Cl,-2.408935392973501
478,COC(=O)[C@@H](N)CS.Cl,ClCCl,CO1~C(Cl)Cl~C1(=O)[C@@H](N)CS.Cl,-4.301029995663981
479,COC(=O)[C@H](N)c1ccc(O)cc1,CC(=O)OC(C)C,COC1(=O)~O(C(C)C)C(C)(=O)~Oc2ccc(cc2)[C@H]1N,-4.329754146925876
480,COC(=O)[C@H](N)c1ccc(O)cc1,CCCCCO,CCCCC1~Oc2ccc(cc2)[C@@H](N)C(=O)(OC)~O1,-4.158640529545145
481,COC(=O)[C@H](N)c1ccc(O)cc1,CCCCOC(C)=O,CCCCO1~C(=O)(OC)[C@H](N)c2ccc(cc2)O~C1(C)=O,-4.246416941107094
482,COC(=O)[C@H](N)c1ccc(O)cc1,CCCOC(C)=O,CCCO1~C(=O)(OC)[C@H](N)c2ccc(cc2)O~C1(C)=O,-4.158015195409886
483,COC(=O)[C@H](N)c1ccc(O)cc1,COC(C)=O,COC1(=O)~O(C)C(C)(=O)~Oc2ccc(cc2)[C@H]1N,-3.380176499542722
484,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O,CCC(C)O,CCC(C)(O~S(=O)(=O)(O)O)~O(C)C(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,-2.423773862550395
485,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O,CCCCCO,CCCCC(O~S(=O)(=O)(O)O)~O(C)C(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,-2.9931062920520994
486,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O,COC(C)(C)C,CO(C(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1)~C(C)(C)(C)O(C)~S(=O)(=O)(O)O,-4.207608310501746
487,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O,COC(C)=O,CO(C(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1)~C(C)(=O)O(C)~S(=O)(=O)(O)O,-3.0181813928293364
488,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,CC(O)CO,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc6ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)(c2cc(OC)c(OC)c(OC)c2)~OCC(C)(O)~O6C)[C@@H]1OC,-4.540607512240769
489,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,CCOCCOCCO,CCOCC1~O(C)c2ccc3c4c([nH]c3c2)[C@H]2C[C@H]3[C@H](C[C@@H](OC(=O)(c5cc(OC)c(OC)c(OC)c5)~OCCO1)[C@H](OC)[C@H]3C(=O)OC)CN2CC4,-3.114073660198569
490,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,OCCO,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc6ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)(c2cc(OC)c(OC)c(OC)c2)~OC(CO)~O6C)[C@@H]1OC,-4.275724130399211
491,COC(=O)c1c(C)cc(O)c(C)c1O,C1CCOC1,COC1(=O)~O2CCCC2~Oc2cc(C)c1c(O)c2C,-0.5725138909042145
492,COC(=O)c1c(C)cc(O)c(C)c1O,CC(C)CCO,COC1(=O)~OC(CC(C)C)~Oc2cc(C)c1c(O)c2C,-1.1586405295451452
493,COC(=O)c1c(C)cc(O)c(C)c1O,CCCCCO,CCCCC1~Oc2cc(C)c(c(O)c2C)C(=O)(OC)~O1,-1.0589857562944303
494,COC(=O)c1ccc(C(=O)OC)cc1,CC(=O)OC(C)C,COC(=O)c1ccc(C2(=O)~O(C(C)C)C(C)(=O)~O2C)cc1,-1.9813868682063895
495,COC(=O)c1ccc(C(=O)OC)cc1,CC(C)CO,COC(=O)c1ccc(C2(=O)~OC(C(C)C)~O2C)cc1,-3.042392712939905
496,COC(=O)c1ccc(C(=O)OC)cc1,CCC(=O)OC,CCC1(=O)~O(C)C(=O)(c2ccc(C(=O)OC)cc2)~O1C,-1.871232512640525
497,COC(=O)c1ccc(C(=O)OC)cc1,CCC(C)=O,CCC1(C)~O(C)C(=O)(c2ccc(C(=O)OC)cc2)~O=1,-1.9901965424335544
498,COC(=O)c1ccc(C(=O)OC)cc1,CCCCCOC(C)=O,CCCCCO1~C(=O)(c2ccc(C(=O)OC)cc2)O(C)~C1(C)=O,-1.9560760571776485
499,COC(=O)c1ccc(C(=O)OC)cc1,CCCCOC(C)=O,CCCCO1~C(=O)(c2ccc(C(=O)OC)cc2)O(C)~C1(C)=O,-1.9415549945556048
500,COC(=O)c1ccc(C(=O)OC)cc1,CCCOC(C)=O,CCCO1~C(=O)(c2ccc(C(=O)OC)cc2)O(C)~C1(C)=O,-1.9231084443705333
501,COC(=O)c1ccc(C(=O)OC)cc1,ClC(Cl)Cl,COC(=O)c1ccc(C2(=O)~ClC(Cl)(Cl)~O2C)cc1,-1.1698631812321538
502,COC(=O)c1ccc(C(=O)OC)cc1,O=C1CCCCC1,COC(=O)c1ccc(C2(=O)~O=C3(~O2C)CCCCC3)cc1,-1.9312465857118009
503,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,CC(=O)N(C)C,COc1cc(OC)c2c(c1Cl)OC13(~N(C)(C)C(C)(=O)~O(C)C1=CC(=O)C[C@H]3C)C2=O,-1.598427154323554
504,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,CCC(C)=O,CCC1(C)~O(C)C2=CC(=O)C[C@@H](C)C23(~O=1)Oc1c(Cl)c(OC)cc(OC)c1C3=O,-2.0830199526796176
505,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,CN1CCCC1=O,COc1cc(OC)c2c(c1Cl)OC13(~N4(C)CCCC4(=O)~O(C)C1=CC(=O)C[C@H]3C)C2=O,-1.3761307316496978
506,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,CS(C)=O,COc1cc(OC)c2c(c1Cl)OC13(~O=S(C)(C)~O(C)C1=CC(=O)C[C@H]3C)C2=O,-1.7765040590376056
507,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,ClCCCl,COc1cc(OC)c2c(c1Cl)OC13(~ClC(CCl)~O(C)C1=CC(=O)C[C@H]3C)C2=O,-1.7061956400806633
508,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,C1CCOC1,COCCO1~C2CCCO2~C(=O)(OC(C)C)C2=C(C)NC(C)=C(C1=O)C2c1cccc([N+](=O)[O-])c1,-1.8495505905391194
509,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CC(C)CCO,COCCO1~C(CC(C)C)O~C(=O)(OC(C)C)C2=C(C)NC(C)=C(C1=O)C2c1cccc([N+](=O)[O-])c1,-2.2155966982469915
510,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CC(C)CO,COCCO1~C(C(C)C)O~C(=O)(OC(C)C)C2=C(C)NC(C)=C(C1=O)C2c1cccc([N+](=O)[O-])c1,-2.1512568181043163
511,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CCC(C)O,CCC1(C)~O(CCOC)C(=O)C2=C(C)NC(C)=C(C2c2cccc([N+](=O)[O-])c2)C(=O)(OC(C)C)~O1,-2.009927665307847
512,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CCCCCO,CCCCC1~O(CCOC)C(=O)C2=C(C)NC(C)=C(C2c2cccc([N+](=O)[O-])c2)C(=O)(OC(C)C)~O1,-2.0960422914768295
513,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CCOC=O,CCO1~C(=O)(OC(C)C)C2=C(C)NC(C)=C(C(=O)O(CCOC)~C1=O)C2c1cccc([N+](=O)[O-])c1,-2.817300096663957
514,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,COC(C)=O,COCCO1~C(C)(=O)O(C)~C(=O)(OC(C)C)C2=C(C)NC(C)=C(C1=O)C2c1cccc([N+](=O)[O-])c1,-2.3414162845929374
515,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,O=C1CCCCC1,COCCO1~C2(=O~C(=O)(OC(C)C)C3=C(C)NC(C)=C(C1=O)C3c1cccc([N+](=O)[O-])c1)CCCCC2,-1.8377343857019786
516,COP(=O)(NC(C)=O)SC,ClCCl,CSP1(=O)(NC(C)=O)~ClC(Cl)~O1C,-0.7549811292622469
517,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21.[Na+],C1CCCCC1,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C([O-])=O~C3(~[Na+])CCCCC3)=C(CSc3nnnn3C)CS[C@@H]21,-5.882728704344236
518,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21.[Na+],CCCCCC,CCCC(CC~[Na+])~O=C([O-])C1=C(CSc2nnnn2C)CS[C@H]2N1C(=O)[C@]2(NC(=O)CSCC#N)OC,-5.795880017344075
519,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21.[Na+],CCCCCO,CCCCC(~O=C([O-])C1=C(CSc2nnnn2C)CS[C@H]2N1C(=O)[C@]2(NC(=O)CSCC#N)OC)O~[Na+],-4.508638306165727
520,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21.[Na+],CCCCOC(C)=O,CCCCO(~[Na+])C(C)(=O)~O=C([O-])C1=C(CSc2nnnn2C)CS[C@H]2N1C(=O)[C@]2(NC(=O)CSCC#N)OC,-4.413412695328245
521,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,CC(=O)O,CO[C@H]1/C=C/OC23(C)~OC(C)(=O)~Oc4c(C)c(c(c5c(O)c(/C=N/N6CCN(C7CCCC7)CC6)c(c(O)c45)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C2=O)O3,-1.2814983111327258
522,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,ClC(Cl)Cl,CO[C@H]1/C=C/OC23(C)~ClC(Cl)(Cl)~Oc4c(C)c(c(c5c(O)c(/C=N/N6CCN(C7CCCC7)CC6)c(c(O)c45)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C2=O)O3,-1.595166283380062
523,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,ClCCl,CO[C@H]1/C=C/OC23(C)~ClC(Cl)~Oc4c(C)c(c(c5c(O)c(/C=N/N6CCN(C7CCCC7)CC6)c(c(O)c45)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C2=O)O3,-1.7986028756795485
524,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,ClC(Cl)Cl,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C2(=O)~ClC(Cl)(Cl)~O2[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,-2.5654310959658013
525,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,ClCCl,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C2(=O)~ClC(Cl)~O2[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,-2.721246399047171
526,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,CC(O)CO,COc1c(C)c2c3c(c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)O~C(C)(O)CO~C3(=O)OC2,-3.456925764966468
527,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,CS(C)=O,COc1c(C)c2c3c(c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)O~S(C)(C)=O~C3(=O)OC2,-1.778846678045295
528,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CCC(C)=O,CCC1(C)~O(C)c2c(N3CCNC(C)C3)c(F)cc3c(=O)c(cn(C4CC4)c23)C(=O)(O)~O=1,-2.8024437868464633
529,COc1c(O)cc2c(c1O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC2=O,CC(O)CO,COc1c2cc3c(c1O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC3(=O)~OCC(C)(O)~O2,-2.109578981199086
530,COc1c(O)cc2c(c1O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC2=O,CCC(C)O,CCC1(C)~Oc2cc3c(c(O)c2OC)[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2OC3(=O)~O1,-3.415668775632469
531,COc1c(O)cc2c(c1O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC2=O,CCOCCOCCO,CCOCC1~Oc2cc3c(c(O)c2OC)[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2OC3(=O)~OCCO1,-1.8386319977650252
532,COc1c(O)cc2c(c1O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC2=O,CS(C)=O,COc1c2cc3c(c1O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC3(=O)~O=S(C)(C)~O2,-1.7670038896078462
533,COc1c(O)cc2c(c1O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC2=O,OCCO,COc1c2cc3c(c1O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC3(=O)~OC(CO)~O2,-2.1112590393171073
534,COc1cc(C(=O)O)cc(OC)c1O,CCC(C)O,CCC1(C)~Oc2c(OC)cc(cc2OC)C(=O)(O)~O1,-2.72584215073632
535,COc1cc(C(=O)O)cc(OC)c1O,CCCCCCO,CCCCCC1~Oc2c(OC)cc(cc2OC)C(=O)(O)~O1,-2.6179829574251317
536,COc1cc(C(=O)O)cc(OC)c1O,OCCO,COc1cc2cc(OC)c1O~C(CO)O~C2(=O)O,-2.0904439707588245
537,COc1cc(C(=O)O)ccc1O,CC(C)CO,COc1cc2ccc1O~C(C(C)C)O~C2(=O)O,-1.9469215565165803
538,COc1cc(C(=O)O)ccc1O,COC(C)=O,COc1cc2ccc1O~C(C)(=O)O(C)~C2(=O)O,-1.6840296545430822
539,COc1cc(CO)ccc1O,CC(C)CCO,COc12~OC(CC(C)C)~Oc1ccc(CO)c2,-1.6478174818886375
540,COc1cc(CO)ccc1O,CCCCCO,CCCCC1~Oc2ccc(CO)cc2(OC)~O1,-1.6695862266508092
541,COc1cc(CO)ccc1O,CCCCOC(C)=O,CCCCO1~c2(OC)cc(CO)ccc2O~C1(C)=O,-2.008773924307505
542,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,C1CCOC1,COc1cc2cc(c1OC)O(C)~C1CCCO1~c1(N)ncc(c(N)n1)C2,-3.2162393042560757
543,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CCC(C)O,CCC1(C)~O(C)c2cc(cc(OC)c2OC)Cc2cnc(N)(~O1)nc2N,-3.8147412347034146
544,COc1cc(Cl)c(OC)cc1N,CCOCCO,CCOC1~O(C)c2cc(N)c(OC)(~OC1)cc2Cl,-1.5493968242387433
545,COc1cc(Cl)c(OC)cc1N,COCC(C)O,COCC1(C)~O(C)c2cc(N)c(OC)(~O1)cc2Cl,-1.6826262370974683
546,COc1cc(Cl)c(OC)cc1N,COCCO,COC1~O(C)c2cc(N)c(OC)(~OC1)cc2Cl,-1.5500590112266623
547,COc1cc(Cl)c(OC)cc1N,OCCOCCO,COc12~OCC(OCCO)~O(C)c(cc1N)c(Cl)c2,-1.777491623960329
548,COc1cc(Cl)nc(N)n1,CCc1ccccc1,CC1~O(C)c2cc(Cl)nc(N)(~c3ccc1cc3)n2,-3.288192770958809
549,COc1cc(Cl)nc(N)n1,ClC(Cl)Cl,CO1~C(Cl)(Cl)Cl~c2(N)nc(Cl)cc1n2,-2.625618301949118
550,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,CCCCCCCCO,CCCCCCCC1~O(C)c2cc(NS(=O)(=O)c3ccc(N)cc3)nc(OC)(~O1)n2,-3.7767637268970025
551,COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,CCCCCCCCO,CCCCCCCC1~O(C)c2cc(ncn2)NS(=O)(=O)(c2ccc(N)cc2)~O1,-4.061630402548194
552,COc1cc([N+](=O)[O-])c(OC)cc1Cl,CCOCCO,CCOC1~O(C)c2cc([N+](=O)[O-])(~OC1)c(OC)cc2Cl,-2.72792621249999
553,COc1cc([N+](=O)[O-])c(OC)cc1Cl,COCC(C)O,COCC1(C)~O(C)c2cc([N+](=O)[O-])(~O1)c(OC)cc2Cl,-2.5044556624535517
554,COc1cc([N+](=O)[O-])c(OC)cc1Cl,COCCO,COc1cc(Cl)c2cc1([N+](=O)[O-])~OCC(OC)~O2C,-2.2065588670223364
555,COc1cc([N+](=O)[O-])c(OC)cc1Cl,OCCOCCO,COc1cc(Cl)c2cc1([N+](=O)[O-])~OCC(OCCO)~O2C,-3.6216020990518625
556,COc1cc([N+](=O)[O-])ccc1N,CN1CCCC1=O,CO1~C2(=O)CCCN2(C)~c2([N+](=O)[O-])ccc(N)c1c2,-0.591251393815756
557,COc1cc([N+](=O)[O-])ccc1N,CS(C)=O,CO1~S(C)(C)=O~c2([N+](=O)[O-])ccc(N)c1c2,-0.6291169832223942
558,COc1cc([N+](=O)[O-])ccc1N,OCCO,CO1~C(CO)O~c2([N+](=O)[O-])ccc(N)c1c2,-2.769551078621726
559,COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2.[Cl-],CC(O)CO,COc1cc2c(cc1OC)-c1(~OCC(C)(O)~[Cl-])cc3ccc(OC)c(OC)c3c[n+]1CC2,-5.199282921717615
560,COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2.[Cl-],OCCO,COc1cc2c(cc1OC)-c1(~OC(~[Cl-])CO)cc3ccc(OC)c(OC)c3c[n+]1CC2,-2.7624562618571256
561,COc1cc2c(cc1OC)C(=O)CC2,CC(=O)OC(C)C,COc1cc2c3cc1O(C)~C(C)(=O)O(C(C)C)~C2(=O)CC3,-1.5786429014868575
562,COc1cc2c(cc1OC)C(=O)CC2,CC(C)CO,COc1cc2c3cc1O(C)~C(C(C)C)O~C2(=O)CC3,-1.9118284601356477
563,COc1cc2c(cc1OC)C(=O)CC2,CCC(C)=O,CCC1(C)~O(C)c2cc3c(cc2OC)C(=O)(~O=1)CC3,-1.2890706795558058
564,COc1cc2c(cc1OC)C(=O)CC2,CCC(C)O,CCC1(C)~O(C)c2cc3c(cc2OC)C(=O)(~O1)CC3,-1.977035793482007
565,COc1cc2c(cc1OC)C(=O)CC2,CCCCCO,CCCCC1~O(C)c2cc3c(cc2OC)C(=O)(~O1)CC3,-1.9374556186535352
566,COc1cc2c(cc1OC)C(=O)CC2,CCCCOC(C)=O,CCCCO1~C2(=O)CCc3cc(c(OC)cc32)O(C)~C1(C)=O,-1.601799492780572
567,COc1cc2c(cc1OC)C(=O)CC2,CCCOC(C)=O,CCCO1~C2(=O)CCc3cc(c(OC)cc32)O(C)~C1(C)=O,-1.46850830977847
568,COc1cc2c(cc1OC)C(=O)CC2,COC(C)=O,COc1cc2c3cc1O(C)~C(C)(=O)O(C)~C2(=O)CC3,-1.37100858512053
569,COc1cc2nc(Cl)nc(N)c2cc1OC,CC(C)CO,COc1cc2nc3(Cl)~OC(C(C)C)~O(C)c1cc2c(N)n3,-3.6341377845974447
570,COc1cc2nc(Cl)nc(N)c2cc1OC,CN1CCCC1=O,COc1cc2nc3(Cl)~N4(C)CCCC4(=O)~O(C)c1cc2c(N)n3,-2.242376254091611
571,COc1cc2nc(Cl)nc(N)c2cc1OC,O=C1CCCCC1,COc1cc2nc3(Cl)~O=C4(~O(C)c1cc2c(N)n3)CCCCC4,-2.962175249411658
572,COc1cc2oc(=O)cc(-c3ccccc3)c2cc1O,CCCCCC,CCCC1~Oc2cc3c(-c4ccccc4)cc(=O)(~CC1)oc3cc2OC,-5.411067547676814
573,COc1cc2oc(=O)cc(-c3ccccc3)c2cc1O,ClC(Cl)Cl,COc1cc2oc3(=O)~ClC(Cl)(Cl)~Oc1cc2c(-c1ccccc1)c3,-2.5043446748521543
574,COc1ccc(C(=O)O)c(OC)c1,CC(C)CO,COc1cc2ccc1C(=O)(O)~OC(C(C)C)~O2C,-2.2291479883578558
575,COc1ccc(C(=O)O)cc1OC,CC(C)CO,COc1cc2ccc1O(C)~C(C(C)C)O~C2(=O)O,-2.8239087409443187
